topic,name,weight,note,image_name
双人成行,哈金,0.141409,爱情博士。,哈金.png
双人成行,小梅,0.245928,女主角。,小梅.png
双人成行,科迪,0.245928,男主角。,科迪.png
双人成行,罗丝,0.366735,女儿。,罗丝.png
