topic,name,weight,note,image_name
Nope,Amber Park,0.0748169,Jupe's wife.,Amber Park.png
Nope,Angel Torres,0.0683269,A tech salesman at Fry's Electronics.,Angel Torres.png
Nope,Antlers Holst,0.0690088,A renowned cinematographer.,Antlers Holst.png
Nope,Bonnie Clayton,0.0683269,A commercial actress.,Bonnie Clayton.png
Nope,Emerald Haywood,0.177383,"Emerald ""Em"" Haywood, the daughter of Otis Haywood Sr., and the sister of Otis Jr.",Emerald Haywood.png
Nope,OJ Haywood,0.291631,The son of Otis Haywood Sr.,OJ Haywood.png
Nope,Otis Haywood,0.118586,"Otis Haywood Sr., the owner of Haywood's Hollywood Horses Ranch.",Otis Haywood.png
Nope,Rebecca Diaz,,The ex-girlfriend.,
Nope,Ricky Jupe Park,0.13192,"Ricky ""Jupe"" Park, a former child actor and owner/creator of the theme park ""Jupiter's Claim"".",Ricky Jupe Park.png
