topic,name,weight,note,image_name
分手的决心,史铁成,,,史铁成.png
分手的决心,吕妍秀,,警察，协助调研林浩信案件。,吕妍秀.png
分手的决心,吴佳人,,,吴佳人.png
分手的决心,奇都秀,,爬山爱好者，剧中第一个命案死者。,奇都秀.png
分手的决心,安静安,,发电厂员工。,安静安.png
分手的决心,宋瑞莱,,中国移民，犯下谋杀罪。,宋瑞莱.png
分手的决心,张海俊,,警察。,张海俊.png
分手的决心,李主任,,心理医生,李主任.png
分手的决心,李俊,,,李俊.png
分手的决心,李惠东,,受人照顾的老奶奶。,李惠东.png
分手的决心,李智久,,,李智久.png
分手的决心,林浩信,,宋瑞莱的继任老公。,林浩信.png
分手的决心,洪山梧,,几年前一直警察追捕。,洪山梧.png
分手的决心,秀琓,,警察。,秀琓.png
分手的决心,美智,,警察。,美智.png
分手的决心,郑英俊,,,郑英俊.png
